step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
33,CASH_IN,335682.45,C184715994,10713.0,346395.45,C923910351,4610279.88,4018112.9,0
35,CASH_IN,18350.78,C530934875,24322.0,42672.78,C833583390,0.0,0.0,0
260,CASH_IN,172072.64,C1468495469,19107236.18,19279308.81,C1245856177,590379.58,418306.94,0
258,PAYMENT,7882.52,C844806898,368524.89,360642.37,M1774765920,0.0,0.0,0
378,CASH_IN,211287.19,C87798486,8602354.54,8813641.73,C984836217,597511.12,386223.93,0
742,TRANSFER,63416.99,C778071008,63416.99,0.0,C1812552860,0.0,0.0,1
15,PAYMENT,13911.44,C1037546151,269087.98,255176.54,M816947735,0.0,0.0,0
210,CASH_OUT,182340.92,C920497563,0.0,0.0,C494581993,476906.84,659247.76,0
135,TRANSFER,257841.97,C61198546,0.0,0.0,C1216239401,392804.6,650646.57,0
132,CASH_OUT,81887.06,C1118684530,0.0,0.0,C663230713,120414.99,202302.05,0
260,PAYMENT,1658.36,C967940973,0.0,0.0,M1014885550,0.0,0.0,0
399,CASH_IN,168397.82,C1289691201,10514.0,178911.82,C347667878,131961.09,0.0,0
322,TRANSFER,9208368.83,C1256410677,9208368.83,0.0,C1153188048,0.0,0.0,1
503,PAYMENT,1330.71,C1583990230,21636.0,20305.29,M754811333,0.0,0.0,0
39,TRANSFER,691530.64,C17384285,0.0,0.0,C2096067467,2240462.49,2738500.19,0
255,CASH_OUT,361834.9,C249939587,17081.0,0.0,C1920717794,266055.78,627890.68,0
47,TRANSFER,200589.97,C888380936,1366.0,0.0,C171275430,0.0,200589.97,0
42,CASH_OUT,24048.19,C216002849,16653.0,0.0,C1219272447,0.0,24048.19,0
283,PAYMENT,4005.57,C850218430,108555.0,104549.43,M1370220803,0.0,0.0,0
406,CASH_IN,92236.37,C213960212,14545625.18,14637861.55,C1197188258,665915.3,573678.93,0
131,CASH_OUT,76588.85,C1106211633,4004.0,0.0,C331539518,218635.64,408135.55,0
403,CASH_OUT,264339.78,C1627918307,0.0,0.0,C655046473,1057793.93,1322133.71,0
267,CASH_OUT,1654055.02,C1415942962,1654055.02,0.0,C1560476015,2165407.21,3819462.24,1
306,TRANSFER,1126231.98,C723039120,0.0,0.0,C1005478043,1344529.29,2470761.27,0
351,TRANSFER,204553.16,C1060231435,0.0,0.0,C545678897,315645.62,520198.78,0
308,PAYMENT,19930.8,C2082027930,0.0,0.0,M1119800071,0.0,0.0,0
183,CASH_OUT,140221.58,C1422000947,189993.0,49771.42,C1675698987,513349.74,653571.31,0
377,CASH_OUT,383358.87,C31538136,0.0,0.0,C781083195,2703970.59,3087329.47,0
142,PAYMENT,17885.78,C1763937117,21553.0,3667.22,M8408734,0.0,0.0,0
157,PAYMENT,13707.58,C2022271661,0.0,0.0,M214221082,0.0,0.0,0
50,CASH_OUT,592737.43,C300034494,592737.43,0.0,C206270107,163646.39,756383.82,1
202,CASH_OUT,182428.35,C24925581,6042.0,0.0,C995734710,846532.05,1028960.4,0
283,CASH_OUT,150741.58,C1090439444,0.0,0.0,C1405541818,574031.21,724772.79,0
236,PAYMENT,10672.49,C1380742197,29888.0,19215.51,M460079872,0.0,0.0,0
332,CASH_IN,346915.08,C1755559622,17134463.42,17481378.5,C1576836568,725776.66,378861.58,0
262,PAYMENT,1814.75,C1557488783,32376.0,30561.25,M659273629,0.0,0.0,0
253,CASH_IN,82122.35,C314763608,665951.93,748074.28,C883363392,99069.73,16947.38,0
356,CASH_IN,191555.57,C464734347,11377935.35,11569490.92,C1961176822,2910224.18,3026188.38,0
254,PAYMENT,11460.57,C1881481652,22098.24,10637.66,M296738861,0.0,0.0,0
303,CASH_OUT,359082.72,C1417073522,37475.0,0.0,C1030809114,0.0,359082.72,0
133,CASH_OUT,142613.89,C1158498418,51724.0,0.0,C1005856130,305519.77,448133.66,0
164,CASH_OUT,159108.69,C265106802,0.0,0.0,C77068654,327024.41,486133.1,0
254,CASH_IN,91232.12,C365179162,2360633.99,2451866.11,C202561083,1443134.25,1351902.13,0
332,CASH_IN,43285.33,C1834876339,1649565.45,1692850.79,C1658630892,3693396.56,3650111.22,0
229,PAYMENT,8760.99,C322262616,14099.0,5338.01,M1475377187,0.0,0.0,0
351,CASH_IN,343247.16,C1643885418,30440.0,373687.16,C1227920452,3469060.41,3125813.26,0
227,CASH_OUT,166511.37,C1138637468,189017.1,22505.72,C1834208935,923635.62,1090146.99,0
161,CASH_IN,370507.36,C1999381915,14850.0,385357.36,C1079305567,172128.04,0.0,0
369,TRANSFER,89596.79,C1585320500,89596.79,0.0,C1154746832,0.0,0.0,1
154,PAYMENT,23055.07,C157087523,0.0,0.0,M1665794767,0.0,0.0,0
42,PAYMENT,2120.05,C1335093015,0.0,0.0,M1179189125,0.0,0.0,0
11,PAYMENT,3505.25,C733832623,0.0,0.0,M912139149,0.0,0.0,0
48,PAYMENT,9516.68,C222316072,80988.0,71471.32,M1919883020,0.0,0.0,0
233,CASH_IN,360055.17,C1770293175,734611.62,1094666.79,C1849933855,3607891.23,3247836.06,0
43,CASH_IN,5488.32,C596202758,22172.0,27660.32,C1226599531,0.0,0.0,0
347,CASH_OUT,171190.59,C985131472,10213.0,0.0,C236539573,0.0,171190.59,0
37,PAYMENT,9921.59,C846009424,595389.37,585467.78,M640037271,0.0,0.0,0
353,CASH_IN,264403.42,C1183058745,10777.0,275180.42,C1072781484,3574.68,0.0,0
156,CASH_IN,298855.95,C1675954901,20878.0,319733.95,C485123046,553015.17,254159.22,0
373,DEBIT,3161.0,C458073818,572.0,0.0,C1665238825,398640.37,401801.37,0
161,CASH_IN,11580.37,C1239080105,5724240.69,5735821.05,C1644000681,175987.34,164406.97,0
574,CASH_OUT,109119.0,C1108301749,0.0,0.0,C913607245,2799619.97,2908738.97,0
163,CASH_IN,335945.11,C904491192,9944762.44,10280707.56,C359337408,1535155.96,1381309.94,0
34,PAYMENT,17108.38,C1642706352,96075.1,78966.73,M1959897250,0.0,0.0,0
187,PAYMENT,2015.97,C616447561,509031.47,507015.49,M1532736199,0.0,0.0,0
204,PAYMENT,2062.42,C1764928899,15111.0,13048.58,M10391564,0.0,0.0,0
187,CASH_OUT,25658.81,C1505639444,0.0,0.0,C882933705,536894.92,838351.41,0
37,PAYMENT,7012.77,C210977499,62671.77,55659.0,M751470420,0.0,0.0,0
13,PAYMENT,5926.09,C992586810,256247.47,250321.38,M387214554,0.0,0.0,0
454,TRANSFER,404185.57,C1287154806,404185.57,0.0,C351712967,0.0,0.0,1
401,CASH_OUT,119923.08,C1484806536,0.0,0.0,C635385918,1466575.73,1586498.81,0
155,PAYMENT,25489.76,C241913003,99741.0,74251.24,M2107138746,0.0,0.0,0
301,PAYMENT,27025.0,C18781948,2597.0,0.0,M1701887745,0.0,0.0,0
186,PAYMENT,9047.94,C1083212021,28831.0,19783.06,M1706968952,0.0,0.0,0
281,CASH_OUT,21706.67,C1604161909,0.0,0.0,C1609562230,18500107.39,18521814.05,0
350,CASH_IN,202094.76,C1951441579,10613714.75,10815809.51,C828908697,2802633.91,2600539.15,0
396,PAYMENT,11646.61,C738329990,1337.0,0.0,M172147331,0.0,0.0,0
690,PAYMENT,2519.68,C1172333971,151733.0,149213.32,M826890500,0.0,0.0,0
403,PAYMENT,30946.06,C80666766,10026.0,0.0,M1931539671,0.0,0.0,0
204,CASH_IN,443832.74,C638962264,239513.62,683346.35,C1500398982,906143.8,462311.07,0
329,PAYMENT,14146.36,C1817271151,0.0,0.0,M1256239161,0.0,0.0,0
307,PAYMENT,13719.3,C606057784,0.0,0.0,M704859170,0.0,0.0,0
709,CASH_IN,278438.64,C1594470672,16989.0,295427.64,C1339014011,53448.97,0.0,0
119,CASH_OUT,30676.24,C61060904,0.0,0.0,C1126810433,601835.57,632511.81,0
188,CASH_OUT,188937.76,C688474581,0.0,0.0,C440143685,945819.1,1134756.87,0
21,PAYMENT,5683.83,C821442876,0.0,0.0,M1523958261,0.0,0.0,0
119,PAYMENT,3700.11,C92970589,465.0,0.0,M895470417,0.0,0.0,0
154,TRANSFER,4530.71,C525094295,4530.71,0.0,C1227140527,0.0,0.0,1
254,CASH_OUT,386908.89,C399883334,11319.0,0.0,C1691641939,0.0,386908.89,0
180,CASH_OUT,38203.39,C749494329,0.0,0.0,C1648740837,85582.36,123785.75,0
157,PAYMENT,31833.44,C354055266,0.0,0.0,M550476432,0.0,0.0,0
372,CASH_OUT,65984.35,C1778897869,1027.0,0.0,C46396029,50761.42,116745.78,0
162,CASH_IN,139776.57,C1415869266,1477380.08,1617156.66,C385456030,142646.22,2869.65,0
140,CASH_OUT,83536.33,C984467038,114.0,0.0,C2022307426,0.0,83536.33,0
17,CASH_OUT,287874.49,C1876532527,0.0,0.0,C1715875758,912300.79,1200175.28,0
404,CASH_IN,202746.06,C74094504,4156369.03,4359115.1,C536108373,263900.27,61154.2,0
348,PAYMENT,31999.86,C552084325,0.0,0.0,M616895971,0.0,0.0,0
144,PAYMENT,8713.35,C1009140941,832.0,0.0,M1693666399,0.0,0.0,0
140,CASH_OUT,101888.53,C124217054,159.0,0.0,C1840962260,4145001.71,4246890.23,0
39,PAYMENT,6252.35,C378731065,100941.0,94688.65,M1360464952,0.0,0.0,0
162,CASH_OUT,134699.73,C433738129,140398.0,5698.27,C2094787533,0.0,134699.73,0
326,PAYMENT,18075.06,C1708606228,71351.0,53275.94,M1388674887,0.0,0.0,0
48,CASH_OUT,231695.75,C960391761,0.0,0.0,C1913513067,259920.01,491615.77,0
191,PAYMENT,4613.69,C1904107098,0.0,0.0,M1035405803,0.0,0.0,0
379,CASH_OUT,102105.2,C181251272,0.0,0.0,C535417416,163984.3,266089.51,0
375,PAYMENT,17465.09,C1617318242,563.0,0.0,M1154048630,0.0,0.0,0
379,CASH_IN,51302.86,C1305013771,268.0,51570.86,C2131176671,0.0,0.0,0
379,PAYMENT,28646.22,C371671949,145303.0,116656.78,M579772582,0.0,0.0,0
16,TRANSFER,679872.51,C140471833,0.0,0.0,C1148798076,1368142.97,2048015.47,0
275,TRANSFER,4162555.99,C1124374325,4162555.99,0.0,C460771007,0.0,0.0,1
184,PAYMENT,29368.19,C13079825,0.0,0.0,M1626054515,0.0,0.0,0
304,CASH_IN,125665.34,C1105661794,3423466.72,3549132.06,C922040166,211318.98,85653.65,0
396,TRANSFER,1974727.89,C1385531651,0.0,0.0,C724749584,6989194.61,8963922.51,0
21,PAYMENT,17586.42,C1830253852,0.0,0.0,M1464877379,0.0,0.0,0
373,CASH_OUT,202725.4,C284790015,0.0,0.0,C691823955,686846.59,889571.98,0
204,CASH_OUT,342428.71,C253430203,0.0,0.0,C2082628894,2231757.06,2574185.77,0
139,CASH_IN,40921.07,C851853367,353890.1,394811.17,C1158705084,226492.0,185570.93,0
280,CASH_IN,8747.13,C2065414830,977057.88,985805.01,C925066309,9486896.09,9478148.96,0
141,CASH_OUT,245898.55,C1963912488,19635.0,0.0,C1573070769,423414.24,669312.79,0
43,CASH_IN,84698.3,C1153769808,158.0,84856.3,C787489619,1613096.82,1980871.62,0
328,CASH_OUT,130935.95,C1583033299,10805.0,0.0,C1141349007,304363.48,435299.43,0
206,TRANSFER,291323.55,C243313281,97853.0,0.0,C1348815716,84382.89,375706.43,0
206,CASH_IN,341184.49,C1944633995,2513197.85,2854382.34,C1161977305,657338.67,316154.18,0
283,TRANSFER,457592.1,C328311416,14918.0,0.0,C1013780730,1506938.17,1964530.27,0
132,PAYMENT,29460.38,C579071773,88166.0,58705.62,M50225777,0.0,0.0,0
525,PAYMENT,3565.98,C1936566342,0.0,0.0,M1902001443,0.0,0.0,0
399,PAYMENT,15625.12,C1497508634,0.0,0.0,M495606034,0.0,0.0,0
181,CASH_OUT,50511.58,C1835102700,8413.21,0.0,C2040064302,242848.9,293360.47,0
309,PAYMENT,5007.67,C585523632,0.0,0.0,M2075923970,0.0,0.0,0
369,PAYMENT,30084.15,C1835267481,49584.59,19500.44,M38526707,0.0,0.0,0
236,CASH_OUT,137746.38,C840213832,9573.0,0.0,C1619715320,0.0,137746.38,0
178,PAYMENT,10756.41,C996763111,70965.0,60208.59,M1057868912,0.0,0.0,0
325,TRANSFER,1621797.12,C1652762615,34163.0,0.0,C754833198,98650.03,1720447.15,0
186,CASH_IN,166652.84,C1228177863,18761242.66,18927895.49,C2073781839,3319674.86,3153022.02,0
338,CASH_OUT,387039.95,C1987777761,0.0,0.0,C1670922644,3186800.97,3573840.93,0
213,PAYMENT,11053.25,C1947766038,117.0,0.0,M359328990,0.0,0.0,0
358,CASH_IN,124058.09,C193340671,26097.0,150155.09,C1739827788,0.0,0.0,0
153,TRANSFER,1481654.19,C1330710435,0.0,0.0,C671543393,4038364.16,5520018.35,0
371,CASH_IN,100522.83,C1998230327,8077402.63,8177925.45,C890646374,3634127.93,3533605.1,0
142,CASH_OUT,8043.46,C716523724,0.0,0.0,C623921799,585998.67,594042.13,0
154,PAYMENT,29238.45,C1206197164,203129.0,173890.55,M364643953,0.0,0.0,0
393,PAYMENT,29297.27,C941333300,235570.0,206272.73,M209526692,0.0,0.0,0
300,PAYMENT,6502.35,C1093762395,48941.4,42439.05,M211804115,0.0,0.0,0
273,CASH_IN,13859.25,C2029100546,267020.39,280879.64,C1985004260,337452.96,323593.71,0
355,TRANSFER,9134791.67,C940266076,0.0,0.0,C1387674302,12663162.74,21797954.4,0
374,CASH_OUT,96507.85,C1132754087,0.0,0.0,C1667275192,294376.11,390883.95,0
275,CASH_IN,255015.36,C245832342,15068886.89,15323902.25,C869024815,446050.42,191035.05,0
355,CASH_IN,178505.73,C1413461618,5147.0,183652.73,C280288394,484113.67,305607.94,0
351,CASH_IN,121715.05,C1982099014,385749.29,507464.34,C1846784992,856637.1,734922.04,0
324,CASH_OUT,445468.23,C591655157,26666.8,0.0,C1030436736,4290849.22,4736317.44,0
398,CASH_IN,104516.12,C1580001048,5296208.14,5400724.26,C256788335,753743.39,649227.27,0
322,CASH_OUT,176375.42,C2076029415,0.0,0.0,C1987494745,1072179.54,1248554.96,0
155,PAYMENT,26533.85,C312748107,24801.0,0.0,M1731064709,0.0,0.0,0
681,PAYMENT,1944.32,C1081602212,0.0,0.0,M1286413800,0.0,0.0,0
590,PAYMENT,6801.21,C1176742414,0.0,0.0,M1663110506,0.0,0.0,0
288,PAYMENT,105759.98,C103167612,21742.0,0.0,M264051105,0.0,0.0,0
374,TRANSFER,168080.85,C1984680167,193323.0,25242.15,C1392183748,525356.59,693437.44,0
331,PAYMENT,3796.23,C1432850426,7025.0,3228.77,M37493658,0.0,0.0,0
281,PAYMENT,10849.27,C789675430,150.0,0.0,M1575307486,0.0,0.0,0
179,CASH_OUT,108945.97,C1081844255,0.0,0.0,C1952745530,7751057.18,7860003.15,0
179,CASH_IN,119936.89,C1114586267,9932381.93,10052318.82,C472368859,431535.08,311598.19,0
45,TRANSFER,1491951.74,C622505903,0.0,0.0,C701546927,4534623.2,6026574.93,0
235,PAYMENT,21831.31,C1459851489,34045.0,12213.69,M1970590324,0.0,0.0,0
139,PAYMENT,2190.0,C1878838481,211006.74,208816.74,M308176940,0.0,0.0,0
192,PAYMENT,7687.62,C911468841,122550.18,114862.56,M1049238924,0.0,0.0,0
163,CASH_OUT,98166.45,C1282770921,218.0,0.0,C7321283,0.0,98166.45,0
17,CASH_OUT,456760.75,C137065522,0.0,0.0,C485673269,842750.98,1299511.72,0
728,CASH_OUT,252667.75,C1817806739,252667.75,0.0,C84626312,0.0,252667.75,1
188,CASH_OUT,155031.5,C785629995,0.0,0.0,C1891988441,1239291.62,1394323.11,0
276,PAYMENT,13750.52,C322848869,0.0,0.0,M214360425,0.0,0.0,0
358,CASH_OUT,257202.17,C1546893043,0.0,0.0,C1463403776,1616982.67,1874184.83,0
16,PAYMENT,6204.52,C490221314,100157.0,93952.48,M1148865479,0.0,0.0,0
251,PAYMENT,26928.45,C1380561525,0.0,0.0,M1966116788,0.0,0.0,0
163,PAYMENT,10131.55,C1796508259,207362.47,197230.92,M1678950058,0.0,0.0,0
467,TRANSFER,171623.1,C1057975418,171623.1,0.0,C864888723,0.0,0.0,1
402,PAYMENT,1178.89,C1083558253,19242.0,18063.11,M825396910,0.0,0.0,0
239,TRANSFER,425221.11,C1501009751,425221.11,0.0,C1337988556,0.0,0.0,1
206,TRANSFER,1983689.12,C1107258549,0.0,0.0,C1037860187,3006444.96,5137640.16,0
332,PAYMENT,24432.38,C1571136418,0.0,0.0,M1102282396,0.0,0.0,0
135,CASH_IN,19787.84,C619391718,8457154.25,8476942.09,C1114235292,1129639.47,1109851.63,0
33,PAYMENT,15435.07,C377502052,70622.03,55186.96,M237289803,0.0,0.0,0
323,PAYMENT,12782.27,C2104439750,0.0,0.0,M1907060822,0.0,0.0,0
164,CASH_OUT,135858.05,C433004008,3928.0,0.0,C1212348869,162352.71,298210.76,0
381,PAYMENT,15234.35,C725703191,243.0,0.0,M1665985561,0.0,0.0,0
153,CASH_IN,27211.8,C1226908737,50332.0,77543.8,C1678539826,0.0,0.0,0
39,PAYMENT,13522.2,C1333065669,20151.0,6628.8,M8652750,0.0,0.0,0
249,CASH_IN,394522.7,C938529335,19455638.41,19850161.11,C1459177588,3658594.31,3264071.6,0
184,CASH_IN,518042.13,C1322753247,14967.0,533009.13,C364290198,289093.68,0.0,0
134,PAYMENT,11058.32,C1619894000,0.0,0.0,M1099936982,0.0,0.0,0
308,TRANSFER,60662.34,C629012081,0.0,0.0,C681549879,1459086.38,1519748.72,0
160,CASH_OUT,288277.19,C256604549,0.0,0.0,C1656655130,299625.65,587902.84,0
403,CASH_OUT,44435.05,C799966953,213853.0,169417.95,C1595031844,251649.89,296084.95,0
162,CASH_OUT,119041.16,C998445493,36175.19,0.0,C1546276986,4270139.45,4389180.61,0
130,PAYMENT,1577.96,C2109373783,0.0,0.0,M2014890680,0.0,0.0,0
252,PAYMENT,7933.01,C377754816,51002.0,43068.99,M1425048565,0.0,0.0,0
231,TRANSFER,757386.5,C1634465899,65984.05,0.0,C1200843729,1072004.14,1829390.64,0
13,CASH_IN,13052.5,C859933433,11458846.01,11471898.52,C588856109,96672.0,436969.14,0
396,PAYMENT,18530.98,C109623112,117102.0,98571.02,M403340007,0.0,0.0,0
186,PAYMENT,9826.38,C1779895655,0.0,0.0,M44458427,0.0,0.0,0
396,CASH_IN,528179.5,C310071763,1342328.04,1870507.54,C2047530347,1088718.52,560539.01,0
372,PAYMENT,25514.34,C325551840,435862.13,410347.79,M411432232,0.0,0.0,0
301,TRANSFER,47995.05,C1447946903,0.0,0.0,C863811613,48213949.58,48261944.63,0
305,CASH_IN,108184.18,C978815035,3032.0,111216.18,C1474753322,0.0,0.0,0
570,PAYMENT,7295.93,C208438947,50630.7,43334.77,M709587318,0.0,0.0,0
230,TRANSFER,1955835.42,C885242276,0.0,0.0,C1140223380,10303265.18,12259100.61,0
231,PAYMENT,3375.15,C859092702,20474.0,17098.85,M2070195398,0.0,0.0,0
285,CASH_IN,17409.84,C1660850488,95922.0,113331.84,C1556357565,254194.03,236784.2,0
157,PAYMENT,4581.78,C904645496,0.0,0.0,M1705910725,0.0,0.0,0
21,CASH_IN,471425.9,C2143446982,907585.85,1379011.74,C1017113849,6820812.44,6349386.54,0
329,CASH_OUT,275858.47,C775230304,0.0,0.0,C1885078983,372309.15,648167.62,0
163,CASH_OUT,39572.27,C1826163956,801.0,0.0,C947117830,107433.67,147005.94,0
261,PAYMENT,2583.08,C645291889,73762.0,71178.92,M773729033,0.0,0.0,0
257,PAYMENT,12778.09,C1744040833,0.0,0.0,M233343308,0.0,0.0,0
278,CASH_IN,120066.35,C1613684160,972513.94,1092580.29,C901547522,190067.17,70000.82,0
164,PAYMENT,11847.02,C1441794514,15861.0,4013.98,M1641769533,0.0,0.0,0
18,CASH_OUT,46176.22,C1004279475,623591.67,577415.45,C2066205012,0.0,0.0,0
349,PAYMENT,18797.23,C1938240444,0.0,0.0,M2048619007,0.0,0.0,0
183,CASH_IN,131545.87,C517999851,11185.0,142730.87,C381709838,0.0,0.0,0
279,CASH_OUT,43450.4,C2052214886,0.0,0.0,C2046827594,51551.59,95001.99,0
17,PAYMENT,19222.76,C412728361,2413525.38,2394302.62,M1867183880,0.0,0.0,0
302,TRANSFER,549909.81,C1417172293,0.0,0.0,C1256775177,3564741.04,4114650.85,0
226,CASH_OUT,220604.18,C1268794463,0.0,0.0,C2018163639,638291.87,858896.05,0
13,CASH_OUT,93973.2,C2062702882,0.0,0.0,C1558468137,323737.17,417710.38,0
154,CASH_IN,66020.02,C1268939054,9251165.4,9317185.42,C582929724,151166.0,85145.98,0
303,PAYMENT,23433.86,C1274822690,104200.0,80766.14,M552596860,0.0,0.0,0
304,PAYMENT,29654.38,C1592936811,21140.0,0.0,M1414347843,0.0,0.0,0
237,CASH_OUT,131767.12,C155028416,197448.0,65680.88,C928748853,392078.01,523845.14,0
301,PAYMENT,3822.81,C1237041317,0.0,0.0,M960576554,0.0,0.0,0
398,CASH_IN,222018.13,C868061784,1679629.6,1901647.72,C350451863,2974366.59,2752348.47,0
331,PAYMENT,14640.41,C1620871566,12258.91,0.0,M145822041,0.0,0.0,0
239,PAYMENT,7712.58,C202020000,16689.0,8976.42,M563638193,0.0,0.0,0
134,CASH_OUT,258670.24,C1578240748,15039.87,0.0,C925166078,953989.86,1212660.1,0
403,TRANSFER,522240.01,C1156331450,0.0,0.0,C1945951066,14656761.2,15179001.21,0
19,PAYMENT,4561.05,C279514271,231956.35,227395.3,M228871133,0.0,0.0,0
207,PAYMENT,10424.05,C1171936532,0.0,0.0,M489260470,0.0,0.0,0
399,PAYMENT,28679.45,C1122964647,70554.0,41874.55,M2078516345,0.0,0.0,0
229,PAYMENT,17292.22,C1517984571,105208.0,87915.78,M791318194,0.0,0.0,0
136,TRANSFER,285825.73,C443630714,133748.0,0.0,C498744437,4028718.39,4314544.12,0
184,PAYMENT,11276.67,C1879714626,0.0,0.0,M1672540682,0.0,0.0,0
331,CASH_IN,176221.57,C1376627393,316326.0,492547.57,C1236433427,0.0,0.0,0
312,CASH_OUT,435060.9,C1376184791,0.0,0.0,C52712254,584681.98,1019742.88,0
232,PAYMENT,6200.52,C303965236,374797.55,368597.03,M581124662,0.0,0.0,0
524,PAYMENT,28004.29,C1845133084,268.0,0.0,M1476462496,0.0,0.0,0
249,CASH_OUT,396779.69,C128791818,14789.0,0.0,C424465541,165844.48,562624.17,0
274,CASH_IN,173024.48,C1849380231,55032.0,228056.48,C507324791,0.0,0.0,0
282,CASH_IN,215206.92,C846220819,7852082.48,8067289.4,C1632054793,547965.11,202288.54,0
42,TRANSFER,838793.9,C816657572,0.0,0.0,C836125870,1749237.13,2588031.04,0
354,PAYMENT,191.64,C644173638,1098.0,906.36,M1199701609,0.0,0.0,0
33,CASH_OUT,274862.26,C1696258973,0.0,0.0,C1601654175,1001649.04,1276511.3,0
715,CASH_OUT,133166.46,C1497750589,50015.0,0.0,C732010003,0.0,133166.46,0
281,CASH_OUT,281782.15,C579989221,18335.0,0.0,C1954488519,234266.33,516048.48,0
399,CASH_OUT,118652.95,C1548279093,0.0,0.0,C1208096316,1034819.15,1153472.09,0
136,CASH_OUT,448615.57,C928894410,11885.0,0.0,C1433334090,110938.17,559553.73,0
282,TRANSFER,134944.22,C762111007,12311.0,0.0,C422381525,998234.75,1133178.97,0
402,CASH_OUT,92299.8,C71652673,0.0,0.0,C136599051,3332460.65,3424760.44,0
351,CASH_OUT,588987.87,C188463510,31327.0,0.0,C2107657682,83833.92,672821.79,0
617,CASH_OUT,158189.11,C985364764,31955.0,0.0,C1548012231,31006.5,189195.6,0
353,PAYMENT,24251.42,C1935010121,0.0,0.0,M21938856,0.0,0.0,0
252,CASH_OUT,124494.05,C1555232784,31098.0,0.0,C1568171323,0.0,124494.05,0
384,CASH_OUT,293802.64,C491039337,0.0,0.0,C1875622790,728214.24,1022016.88,0
323,PAYMENT,14047.85,C784746448,0.0,0.0,M446999816,0.0,0.0,0
358,PAYMENT,155.46,C1309264990,96775.94,96620.48,M1453495252,0.0,0.0,0
135,CASH_IN,219406.59,C1887110625,107.0,219513.59,C669710957,0.0,0.0,0
36,PAYMENT,14781.93,C1813973742,1253.0,0.0,M1446387332,0.0,0.0,0
134,PAYMENT,6877.29,C1559983579,0.0,0.0,M502262754,0.0,0.0,0
36,CASH_OUT,199404.1,C1219672476,0.0,0.0,C1323400400,430532.66,629936.76,0
353,CASH_IN,109906.3,C753317258,10094167.89,10204074.19,C1879374451,534298.13,424391.84,0
207,CASH_OUT,114617.0,C225282316,0.0,0.0,C1914291223,582777.69,697394.69,0
331,PAYMENT,4013.58,C575507940,0.0,0.0,M1990718102,0.0,0.0,0
540,CASH_OUT,192657.88,C1740805308,0.0,0.0,C2082278679,369206.21,561864.09,0
406,PAYMENT,7956.78,C812277656,30701.0,22744.22,M1340274759,0.0,0.0,0
13,CASH_OUT,207329.86,C1796353856,12690.0,0.0,C1037045436,2629038.84,2836368.69,0
469,PAYMENT,15404.94,C817663820,179610.99,164206.05,M251319790,0.0,0.0,0
11,CASH_OUT,210314.29,C1045637674,0.0,0.0,C891089759,30298591.85,30508906.14,0
329,CASH_OUT,264918.33,C374663391,10425.0,0.0,C867090493,75109.18,340027.51,0
522,CASH_IN,149245.05,C772873639,49591.0,198836.05,C1473410741,46193.43,0.0,0
166,PAYMENT,3398.48,C306880414,72029.0,68630.52,M953162223,0.0,0.0,0
239,PAYMENT,7398.7,C446070734,603206.0,595807.3,M454899720,0.0,0.0,0
42,TRANSFER,439304.62,C595306264,0.0,0.0,C533716896,552825.3,992129.91,0
10,CASH_OUT,1521.2,C2042380964,193210.78,191689.58,C775476302,13230.69,14751.89,0
11,CASH_OUT,248553.45,C1141591098,0.0,0.0,C1100767002,2423335.37,2671888.82,0
329,CASH_OUT,284991.64,C609885469,8486.25,0.0,C1200026583,330967.8,615959.44,0
329,CASH_OUT,237463.39,C1447766849,0.0,0.0,C1008167225,282081.77,519545.16,0
403,CASH_OUT,139061.37,C73460830,0.0,0.0,C1616405041,5570229.3,5709290.67,0
34,CASH_IN,173826.16,C1313603061,154639.0,328465.16,C1879797174,0.0,0.0,0
253,CASH_OUT,66831.55,C941203833,0.0,0.0,C2038673645,1185636.09,1252467.64,0
377,CASH_IN,529832.88,C653347397,9385597.11,9915429.99,C1645463370,714720.21,184887.33,0
282,PAYMENT,9676.27,C1929146240,52139.64,42463.37,M1318199064,0.0,0.0,0
159,CASH_IN,19896.12,C277451791,2323256.21,2343152.33,C1058045286,1817236.17,1797340.05,0
161,PAYMENT,12938.58,C1739796532,116006.94,103068.36,M1455280217,0.0,0.0,0
180,PAYMENT,9280.16,C1282699053,0.0,0.0,M780164537,0.0,0.0,0
9,PAYMENT,11400.83,C1235559880,14612.75,3211.92,M443772605,0.0,0.0,0
131,CASH_IN,146216.22,C1674218289,27387.0,173603.22,C1579093907,521278.67,375062.44,0
736,TRANSFER,10000000.0,C412961249,11314660.84,1314660.84,C253674970,0.0,0.0,1
471,PAYMENT,37180.19,C679714358,0.0,0.0,M2036034238,0.0,0.0,0
567,CASH_IN,224062.25,C1707206556,118732.0,342794.25,C475844238,4617488.35,4393426.11,0
211,CASH_IN,192440.1,C859897951,8854430.64,9046870.74,C1809928376,479730.86,287290.77,0
44,CASH_OUT,174263.2,C254819768,0.0,0.0,C831897456,741644.48,1732343.79,0
